date,lat_min,lon_min,lon_max,lat_max,prev_fire_point,today_point_count,prev_frp_mean,today_frp_mean,prev_firemask,today_firemask,NDVI,EVI,surf_reflectance_red,surf_reflectance_nir,surf_reflectance_blue,wind_dir,wind_speed,stn_id,TA_AVG,TA_MAX,TA_MIN,HM_AVG,RN_DAY,altitude
2020-03-19,35.97297,127.19595,127.36486,36.10811,1,0,4.76,0.0,firemask_output\grid_20190406_lon127.19595_lat35.97297.png,firemask_output\white.png,0.0354989468588802,-2.5346956150377995,5168.107900127915,5499.997916731664,5021.577311439962,225.0,1.0,238,9.9,16.2,758.0,49.9,-9.0,172.69
2020-03-19,35.97297,129.05405,129.22297,36.10811,3,0,48.623333333333335,0.0,firemask_output\grid_20190406_lon129.05405_lat35.97297.png,firemask_output\white.png,0.2594696680003162,-0.5760109418503737,2379.0070089570486,3187.740637392203,2218.525325143511,250.0,4.6,281,10.1,19.4,1343.0,46.9,-9.0,96.12
2020-03-19,35.97297,129.22297,129.39189,36.10811,9,4,1.0,2.7025,firemask_output\grid_20200318_lon129.22297_lat35.97297.png,firemask_output\grid_20200319_lon129.22297_lat35.97297.png,0.3301788730310719,1.321104356434143,1055.440691185138,1938.6557107698764,764.6632708239474,250.0,4.6,138,13.5,21.5,1131.0,41.0,-9.0,3.94
2020-03-19,35.97297,129.39189,129.56081,36.10811,1,4,0.87,1.6475,firemask_output\grid_20200318_lon129.39189_lat35.97297.png,firemask_output\grid_20200319_lon129.39189_lat35.97297.png,0.2309965851801724,1.4999238027994382,369.6530751605787,764.1339600470053,399.3459542651548,250.0,4.6,138,13.5,21.5,1131.0,41.0,-9.0,3.94
2020-03-19,36.91892,126.52027,126.68919,37.05405,1,5,1.87,1.3199999999999998,firemask_output\grid_20200318_lon126.52027_lat36.91892.png,firemask_output\grid_20200319_lon126.52027_lat36.91892.png,0.0453840308971071,-2.022235420596988,2696.2178729126595,3037.8661992333373,2516.98915522344,230.0,5.1,129,8.8,11.3,1032.0,61.6,-9.0,25.25
2020-03-19,36.91892,126.68919,126.85811,37.05405,8,8,2.345,1.36625,firemask_output\grid_20200318_lon126.68919_lat36.91892.png,firemask_output\grid_20200319_lon126.68919_lat36.91892.png,0.0307180077541758,0.0913946501642253,2697.951616313202,2951.79446290988,2513.1264699664107,230.0,5.1,129,8.8,11.3,1032.0,61.6,-9.0,25.25
2020-03-19,36.91892,128.20946,128.37838,37.05405,5,4,1.006,1.0025,firemask_output\grid_20200318_lon128.20946_lat36.91892.png,firemask_output\grid_20200319_lon128.20946_lat36.91892.png,0.0296333896893451,-0.4685378457447199,5821.265289783227,6013.428151064659,5648.622581673737,270.0,3.1,221,5.9,13.7,903.0,58.4,0.0,264.62
2020-03-19,37.05405,128.20946,128.37838,37.18919,1,1,1.28,1.45,firemask_output\grid_20200318_lon128.20946_lat37.05405.png,firemask_output\grid_20200319_lon128.20946_lat37.05405.png,0.0715582831350112,0.249182385040099,4239.338815219428,4499.781517090317,4140.940611937919,270.0,3.1,221,5.9,13.7,903.0,58.4,0.0,264.62
2020-03-19,37.18919,128.20946,128.37838,37.32432,1,1,0.8,0.54,firemask_output\grid_20200318_lon128.20946_lat37.18919.png,firemask_output\grid_20200319_lon128.20946_lat37.18919.png,0.1045191562438685,3.059804040302493,4333.826105190204,4699.431754614003,4245.076499436804,270.0,3.1,221,5.9,13.7,903.0,58.4,0.0,264.62
2020-03-19,37.32432,129.05405,129.22297,37.45946,2,2,1.785,1.64,firemask_output\grid_20200318_lon129.05405_lat37.32432.png,firemask_output\grid_20200319_lon129.05405_lat37.32432.png,0.0167658005672425,-0.1682241293293905,5233.975322847839,5393.484989221061,5288.351219647438,270.0,3.1,106,12.1,19.4,945.0,40.4,0.0,40.46
2020-03-19,37.45946,128.88514,129.05405,37.59459,1,1,1.43,1.27,firemask_output\grid_20200318_lon128.88514_lat37.45946.png,firemask_output\grid_20200319_lon128.88514_lat37.45946.png,0.1626297783723549,0.1606606424833768,4059.771695876432,4519.294053825462,3891.094094035111,270.0,3.1,106,12.1,19.4,945.0,40.4,0.0,40.46
2020-03-19,37.45946,129.05405,129.22297,37.59459,3,2,1.933333333333333,1.7399999999999998,firemask_output\grid_20200318_lon129.05405_lat37.45946.png,firemask_output\grid_20200319_lon129.05405_lat37.45946.png,0.0500849015651538,-0.0866451938503244,1807.835082100186,1955.7550443864432,1965.5966951946184,270.0,3.1,106,12.1,19.4,945.0,40.4,0.0,40.46
2020-03-19,37.59459,128.88514,129.05405,37.72973,1,2,3.39,1.5550000000000002,firemask_output\grid_20200318_lon128.88514_lat37.59459.png,firemask_output\grid_20200319_lon128.88514_lat37.59459.png,0.0527148146244093,-0.1561319400691626,3993.047995674578,4302.106385559724,3975.28465718862,270.0,3.1,105,12.2,18.6,909.0,40.6,0.3,27.12
2020-03-20,35.02703,126.68919,126.85811,35.16216,1,0,2.08,0.0,firemask_output\grid_20200319_lon126.68919_lat35.02703.png,firemask_output\white.png,0.3433168211458828,0.7064401801714313,1024.6961798936668,2091.1406493695563,592.6310557800686,215.0,0.5,156,10.6,16.9,1318.0,32.6,-9.0,70.28
2020-03-20,35.02703,128.71622,128.88514,35.16216,5,2,0.938,0.855,firemask_output\grid_20200319_lon128.71622_lat35.02703.png,firemask_output\grid_20200320_lon128.71622_lat35.02703.png,0.3196665557442508,0.3142575945392591,791.2187032107794,1650.6127793489698,435.2177847557255,25.0,1.5,253,10.3,16.8,1341.0,38.9,-9.0,54.59
2020-03-20,35.02703,128.88514,129.05405,35.16216,2,0,1.825,0.0,firemask_output\grid_20200319_lon128.88514_lat35.02703.png,firemask_output\white.png,0.2291334283891744,0.4487313972509086,886.417085461968,1515.4536090334989,489.9520459161386,25.0,1.5,159,10.4,14.8,1410.0,38.8,-9.0,69.56
2020-03-20,35.2973,129.22297,129.39189,35.43243,1,0,2.0,0.0,firemask_output\grid_20200319_lon129.22297_lat35.29730.png,firemask_output\white.png,0.3579100293270154,0.6029470985744667,709.0782567411603,1645.3134462838211,404.03631096155664,270.0,6.2,152,11.6,17.8,1407.0,31.0,-9.0,81.14
2020-03-20,35.43243,129.22297,129.39189,35.56757,26,1,2.245384615384616,0.31,firemask_output\grid_20200319_lon129.22297_lat35.43243.png,firemask_output\grid_20200320_lon129.22297_lat35.43243.png,0.3332601300297331,0.2064188698555683,1131.6448443299944,2256.830885844305,723.1637455073524,270.0,6.2,152,11.6,17.8,1407.0,31.0,-9.0,81.14
2020-03-20,35.83784,126.52027,126.68919,35.97297,1,0,0.77,0.0,firemask_output\grid_20200319_lon126.52027_lat35.83784.png,firemask_output\white.png,0.1292273184448011,1.0362650823412751,977.0038505928378,1437.9270362912296,600.3475341995718,215.0,0.5,140,9.4,14.6,1158.0,52.0,-9.0,27.85
2020-03-20,35.97297,127.53378,127.7027,36.10811,1,0,2.18,0.0,firemask_output\grid_20200319_lon127.53378_lat35.97297.png,firemask_output\white.png,0.3708300799099762,0.6656943480882832,740.0332316544788,1613.1611598322331,368.80867967693945,190.0,2.1,238,7.8,15.2,1443.0,47.5,-9.0,172.69
2020-03-20,35.97297,129.22297,129.39189,36.10811,4,7,2.7025,2.232857142857143,firemask_output\grid_20200319_lon129.22297_lat35.97297.png,firemask_output\grid_20200320_lon129.22297_lat35.97297.png,0.386508298011179,0.7921448128523194,1122.2112620888104,2523.131006274053,621.3409199625657,270.0,6.2,138,12.5,18.3,1623.0,31.9,-9.0,3.94
2020-03-20,35.97297,129.39189,129.56081,36.10811,4,6,1.6475,2.625,firemask_output\grid_20200319_lon129.39189_lat35.97297.png,firemask_output\grid_20200320_lon129.39189_lat35.97297.png,0.4789942410289269,0.5015503323993648,360.5111113422007,1053.6671034250896,94.1527129283961,270.0,6.2,138,12.5,18.3,1623.0,31.9,-9.0,3.94
2020-03-20,36.78378,126.52027,126.68919,36.91892,1,0,0.52,0.0,firemask_output\grid_20200319_lon126.52027_lat36.78378.png,firemask_output\white.png,0.3214451743567276,0.6012554734851369,895.9481573648244,1734.463266869309,477.127294845891,190.0,2.1,129,8.1,14.2,1317.0,58.1,-9.0,25.25
2020-03-20,36.91892,126.52027,126.68919,37.05405,5,1,1.3199999999999998,2.77,firemask_output\grid_20200319_lon126.52027_lat36.91892.png,firemask_output\grid_20200320_lon126.52027_lat36.91892.png,0.1485293040600875,0.344490713832046,832.7222538003491,1296.9299647172145,444.0715221505157,190.0,2.1,129,8.1,14.2,1317.0,58.1,-9.0,25.25
2020-03-20,36.91892,126.68919,126.85811,37.05405,8,3,1.36625,2.513333333333333,firemask_output\grid_20200319_lon126.68919_lat36.91892.png,firemask_output\grid_20200320_lon126.68919_lat36.91892.png,0.0801708920165421,-1.6761559428968105,1007.6150169654836,1276.5454324898524,671.9654243796937,190.0,2.1,129,8.1,14.2,1317.0,58.1,-9.0,25.25
2020-03-20,36.91892,128.20946,128.37838,37.05405,4,0,1.0025,0.0,firemask_output\grid_20200319_lon128.20946_lat36.91892.png,firemask_output\white.png,0.3748099975056109,0.7830745635714119,898.7468581687594,1976.1586546793,515.3689650152834,300.0,5.1,221,7.0,14.4,1547.0,44.4,-9.0,264.62
2020-03-20,37.05405,128.20946,128.37838,37.18919,1,0,1.45,0.0,firemask_output\grid_20200319_lon128.20946_lat37.05405.png,firemask_output\white.png,0.3516110777058935,0.6612753901460111,1001.1427531660928,2086.749824972449,530.5970657757014,300.0,5.1,221,7.0,14.4,1547.0,44.4,-9.0,264.62
2020-03-20,37.18919,128.20946,128.37838,37.32432,1,0,0.54,0.0,firemask_output\grid_20200319_lon128.20946_lat37.18919.png,firemask_output\white.png,0.3772947349956005,0.7144293295498626,869.2179187245495,1925.7376830430687,458.6481032839456,300.0,5.1,221,7.0,14.4,1547.0,44.4,-9.0,264.62
2020-03-20,37.32432,129.05405,129.22297,37.45946,2,2,1.64,0.7150000000000001,firemask_output\grid_20200319_lon129.05405_lat37.32432.png,firemask_output\grid_20200320_lon129.05405_lat37.32432.png,0.4682244768150764,0.7733947890007168,701.1951227965579,1985.0926744903347,280.1101564503714,300.0,5.1,106,10.8,15.3,1250.0,28.1,-9.0,40.46
2020-03-20,37.45946,128.88514,129.05405,37.59459,1,1,1.27,0.44,firemask_output\grid_20200319_lon128.88514_lat37.45946.png,firemask_output\grid_20200320_lon128.88514_lat37.45946.png,0.4556002352640699,0.8281472985110995,800.0064092787222,2118.9695862566227,382.6460892654111,300.0,5.1,106,10.8,15.3,1250.0,28.1,-9.0,40.46
2020-03-20,37.45946,129.05405,129.22297,37.59459,2,1,1.7399999999999998,1.25,firemask_output\grid_20200319_lon129.05405_lat37.45946.png,firemask_output\grid_20200320_lon129.05405_lat37.45946.png,0.2899941738760428,0.5804734620642725,516.3118039162678,1132.588733019284,273.58092682909944,300.0,5.1,106,10.8,15.3,1250.0,28.1,-9.0,40.46
2020-03-20,37.59459,128.88514,129.05405,37.72973,2,0,1.5550000000000002,0.0,firemask_output\grid_20200319_lon128.88514_lat37.59459.png,firemask_output\white.png,0.4725596898810231,0.859651566704881,733.6394813638999,2033.004918100973,359.6344072977835,300.0,5.1,105,11.5,16.7,1431.0,29.1,-9.0,27.12
2020-03-21,34.89189,126.52027,126.68919,35.02703,2,0,2.56,0.0,firemask_output\grid_20200320_lon126.52027_lat34.89189.png,firemask_output\white.png,0.3955010308047215,0.8017972405365134,1123.8916604280994,2586.654875783276,620.2045555370688,0.0,0.0,165,13.2,19.3,1401.0,76.1,-9.0,44.7
2020-03-21,35.02703,128.71622,128.88514,35.16216,2,1,0.855,0.68,firemask_output\grid_20200320_lon128.71622_lat35.02703.png,firemask_output\grid_20200321_lon128.71622_lat35.02703.png,0.2045674351419694,1.658946097919869,754.8848465313587,1335.8385806576812,605.0144803970492,85.0,1.0,253,14.1,21.0,1444.0,53.1,-9.0,54.59
2020-03-21,35.43243,126.68919,126.85811,35.56757,5,0,2.2139999999999995,0.0,firemask_output\grid_20200320_lon126.68919_lat35.43243.png,firemask_output\white.png,0.3786551274946845,0.7104896348839844,1000.5235472713032,2182.0195337681885,516.0662609262259,0.0,0.0,245,15.8,24.3,1555.0,53.4,-9.0,68.7
2020-03-21,35.43243,129.22297,129.39189,35.56757,1,0,0.31,0.0,firemask_output\grid_20200320_lon129.22297_lat35.43243.png,firemask_output\white.png,0.2970546162656353,0.8196419654137322,951.6926457489254,1751.4547026794714,689.9565655900491,200.0,1.5,152,15.5,23.6,1501.0,44.9,-9.0,81.14
2020-03-21,35.7027,127.19595,127.36486,35.83784,1,0,0.89,0.0,firemask_output\grid_20200320_lon127.19595_lat35.70270.png,firemask_output\white.png,0.3603704245118118,0.6361237648884848,845.6610184177479,1789.7580148756022,415.187293346179,0.0,0.0,146,15.0,23.7,1545.0,50.8,-9.0,60.44
